Policy Area,Dataset,Variable,Year,Count,Tract,Tract Number,Neighborhood,GEOID,Location,Row ID,Date
Environment,Air Quality,PM2.5 Concentration,2014,10.90326016,"Census Tract 1174.04, Los Angeles County, California",117404,North Hills,1400000US06037117404,"(34.228481, -118.479066)",PM2.5_Concentration_2014_1400000US06037117404,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,10.88299696,"Census Tract 1174.05, Los Angeles County, California",117405,North Hills,1400000US06037117405,"(34.2337315, -118.4702305)",PM2.5_Concentration_2014_1400000US06037117405,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,10.91714127,"Census Tract 1174.07, Los Angeles County, California",117407,North Hills,1400000US06037117407,"(34.2300885, -118.470266)",PM2.5_Concentration_2014_1400000US06037117407,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,10.96647535,"Census Tract 1174.08, Los Angeles County, California",117408,North Hills,1400000US06037117408,"(34.2248485, -118.4703675)",PM2.5_Concentration_2014_1400000US06037117408,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,10.90634954,"Census Tract 1175.10, Los Angeles County, California",117510,North Hills,1400000US06037117510,"(34.2336865, -118.462625)",PM2.5_Concentration_2014_1400000US06037117510,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,10.94070698,"Census Tract 1175.20, Los Angeles County, California",117520,North Hills,1400000US06037117520,"(34.230017, -118.4631875)",PM2.5_Concentration_2014_1400000US06037117520,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,10.9883981,"Census Tract 1175.30, Los Angeles County, California",117530,North Hills,1400000US06037117530,"(34.224845, -118.4634755)",PM2.5_Concentration_2014_1400000US06037117530,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.05470287,"Census Tract 1190.01, Los Angeles County, California",119001,Arleta,1400000US06037119001,"(34.232289, -118.4180405)",PM2.5_Concentration_2014_1400000US06037119001,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,10.89198308,"Census Tract 1190.02, Los Angeles County, California",119002,Arleta,1400000US06037119002,"(34.245902, -118.428032)",PM2.5_Concentration_2014_1400000US06037119002,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,10.84713884,"Census Tract 1192.01, Los Angeles County, California",119201,Arleta,1400000US06037119201,"(34.246411, -118.441015)",PM2.5_Concentration_2014_1400000US06037119201,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,10.75562758,"Census Tract 1192.02, Los Angeles County, California",119202,Arleta,1400000US06037119202,"(34.2559555, -118.442705)",PM2.5_Concentration_2014_1400000US06037119202,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,10.83197709,"Census Tract 1193.10, Los Angeles County, California",119310,Panorama City,1400000US06037119310,"(34.246626, -118.450697)",PM2.5_Concentration_2014_1400000US06037119310,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,10.88581494,"Census Tract 1193.20, Los Angeles County, California",119320,Panorama City,1400000US06037119320,"(34.239058, -118.453982)",PM2.5_Concentration_2014_1400000US06037119320,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,10.94246118,"Census Tract 1193.40, Los Angeles County, California",119340,Panorama City,1400000US06037119340,"(34.2336085, -118.4518995)",PM2.5_Concentration_2014_1400000US06037119340,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,10.92641253,"Census Tract 1193.41, Los Angeles County, California",119341,Panorama City,1400000US06037119341,"(34.237627, -118.4453355)",PM2.5_Concentration_2014_1400000US06037119341,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,10.8870582,"Census Tract 1193.42, Los Angeles County, California",119342,Panorama City,1400000US06037119342,"(34.240834, -118.4468745)",PM2.5_Concentration_2014_1400000US06037119342,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,10.92741004,"Census Tract 1194, Los Angeles County, California",119400,Arleta,1400000US06037119400,"(34.2399345, -118.4355265)",PM2.5_Concentration_2014_1400000US06037119400,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.13679969,"Census Tract 1197, Los Angeles County, California",119700,Panorama City,1400000US06037119700,"(34.219334, -118.4266115)",PM2.5_Concentration_2014_1400000US06037119700,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.00585575,"Census Tract 1198, Los Angeles County, California",119800,Arleta,1400000US06037119800,"(34.2337665, -118.429943)",PM2.5_Concentration_2014_1400000US06037119800,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.03054744,"Census Tract 1199, Los Angeles County, California",119900,Panorama City,1400000US06037119900,"(34.227376, -118.441236)",PM2.5_Concentration_2014_1400000US06037119900,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.05703169,"Census Tract 1200.10, Los Angeles County, California",120010,Panorama City,1400000US06037120010,"(34.2175015, -118.4629745)",PM2.5_Concentration_2014_1400000US06037120010,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.07807222,"Census Tract 1200.20, Los Angeles County, California",120020,Panorama City,1400000US06037120020,"(34.2166115, -118.4541405)",PM2.5_Concentration_2014_1400000US06037120020,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.11662739,"Census Tract 1200.30, Los Angeles County, California",120030,Panorama City,1400000US06037120030,"(34.2149315, -118.451986)",PM2.5_Concentration_2014_1400000US06037120030,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,10.98014454,"Census Tract 1201.03, Los Angeles County, California",120103,Panorama City,1400000US06037120103,"(34.229161, -118.4516205)",PM2.5_Concentration_2014_1400000US06037120103,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.04259936,"Census Tract 1201.04, Los Angeles County, California",120104,Panorama City,1400000US06037120104,"(34.224796, -118.4484845)",PM2.5_Concentration_2014_1400000US06037120104,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,10.98345071,"Census Tract 1201.05, Los Angeles County, California",120105,Panorama City,1400000US06037120105,"(34.2300875, -118.444443)",PM2.5_Concentration_2014_1400000US06037120105,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.02755119,"Census Tract 1201.06, Los Angeles County, California",120106,Panorama City,1400000US06037120106,"(34.223101, -118.4567005)",PM2.5_Concentration_2014_1400000US06037120106,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,10.9968629,"Census Tract 1201.07, Los Angeles County, California",120107,Panorama City,1400000US06037120107,"(34.2264195, -118.4566575)",PM2.5_Concentration_2014_1400000US06037120107,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,10.9480903,"Census Tract 1201.08, Los Angeles County, California",120108,Panorama City,1400000US06037120108,"(34.231779, -118.4563995)",PM2.5_Concentration_2014_1400000US06037120108,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.15083807,"Census Tract 1203, Los Angeles County, California",120300,Panorama City,1400000US06037120300,"(34.214918, -118.439841)",PM2.5_Concentration_2014_1400000US06037120300,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.14290055,"Census Tract 1204, Los Angeles County, California",120400,Panorama City,1400000US06037120400,"(34.2178505, -118.4330175)",PM2.5_Concentration_2014_1400000US06037120400,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.18173302,"Census Tract 1210.10, Los Angeles County, California",121010,Sun Valley,1400000US06037121010,"(34.224559, -118.402591)",PM2.5_Concentration_2014_1400000US06037121010,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.29329992,"Census Tract 1210.20, Los Angeles County, California",121020,Sun Valley,1400000US06037121020,"(34.2110805, -118.402468)",PM2.5_Concentration_2014_1400000US06037121020,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.26614827,"Census Tract 1211.01, Los Angeles County, California",121101,Sun Valley,1400000US06037121101,"(34.225737, -118.3655)",PM2.5_Concentration_2014_1400000US06037121101,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.04841495,"Census Tract 1211.02, Los Angeles County, California",121102,Sun Valley,1400000US06037121102,"(34.2403885, -118.3845615)",PM2.5_Concentration_2014_1400000US06037121102,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.02028004,"Census Tract 1212.10, Los Angeles County, California",121210,Pacoima,1400000US06037121210,"(34.2400435, -118.404715)",PM2.5_Concentration_2014_1400000US06037121210,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.16115634,"Census Tract 1212.21, Los Angeles County, California",121221,Sun Valley,1400000US06037121221,"(34.227323, -118.396127)",PM2.5_Concentration_2014_1400000US06037121221,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.12553889,"Census Tract 1212.22, Los Angeles County, California",121222,Sun Valley,1400000US06037121222,"(34.2330185, -118.391909)",PM2.5_Concentration_2014_1400000US06037121222,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.27969308,"Census Tract 1216, Los Angeles County, California",121600,Sun Valley,1400000US06037121600,"(34.211448, -118.409348)",PM2.5_Concentration_2014_1400000US06037121600,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.32380163,"Census Tract 1218.01, Los Angeles County, California",121801,Sun Valley,1400000US06037121801,"(34.21209, -118.3921495)",PM2.5_Concentration_2014_1400000US06037121801,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.25382336,"Census Tract 1218.02, Los Angeles County, California",121802,Sun Valley,1400000US06037121802,"(34.219592, -118.39214)",PM2.5_Concentration_2014_1400000US06037121802,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.28761858,"Census Tract 1219, Los Angeles County, California",121900,Sun Valley,1400000US06037121900,"(34.2176405, -118.3816355)",PM2.5_Concentration_2014_1400000US06037121900,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.22218396,"Census Tract 1220, Los Angeles County, California",122000,Sun Valley,1400000US06037122000,"(34.2171585, -118.4183795)",PM2.5_Concentration_2014_1400000US06037122000,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.38328568,"Census Tract 1221.20, Los Angeles County, California",122120,Sun Valley,1400000US06037122120,"(34.21116, -118.371144)",PM2.5_Concentration_2014_1400000US06037122120,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.35362462,"Census Tract 1221.21, Los Angeles County, California",122121,Sun Valley,1400000US06037122121,"(34.2138845, -118.3714175)",PM2.5_Concentration_2014_1400000US06037122121,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.29229368,"Census Tract 1221.22, Los Angeles County, California",122122,Sun Valley,1400000US06037122122,"(34.220949, -118.3717735)",PM2.5_Concentration_2014_1400000US06037122122,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.37851705,"Census Tract 1222, Los Angeles County, California",122200,Sun Valley,1400000US06037122200,"(34.214391, -118.3596165)",PM2.5_Concentration_2014_1400000US06037122200,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.39190979,"Census Tract 1224.10, Los Angeles County, California",122410,Sun Valley,1400000US06037122410,"(34.204063, -118.3921485)",PM2.5_Concentration_2014_1400000US06037122410,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.42254331,"Census Tract 1224.20, Los Angeles County, California",122420,Sun Valley,1400000US06037122420,"(34.203194, -118.3834125)",PM2.5_Concentration_2014_1400000US06037122420,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.45240987,"Census Tract 1230.10, Los Angeles County, California",123010,Sun Valley,1400000US06037123010,"(34.202326, -118.374682)",PM2.5_Concentration_2014_1400000US06037123010,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.45330554,"Census Tract 1230.20, Los Angeles County, California",123020,Sun Valley,1400000US06037123020,"(34.2048255, -118.366247)",PM2.5_Concentration_2014_1400000US06037123020,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.58308691,"Census Tract 1231.03, Los Angeles County, California",123103,North Hollywood,1400000US06037123103,"(34.1906295, -118.365029)",PM2.5_Concentration_2014_1400000US06037123103,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.65483454,"Census Tract 1231.04, Los Angeles County, California",123104,North Hollywood,1400000US06037123104,"(34.183057, -118.364585)",PM2.5_Concentration_2014_1400000US06037123104,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.46986593,"Census Tract 1232.03, Los Angeles County, California",123203,North Hollywood,1400000US06037123203,"(34.195833, -118.392147)",PM2.5_Concentration_2014_1400000US06037123203,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.48216735,"Census Tract 1232.04, Los Angeles County, California",123204,North Hollywood,1400000US06037123204,"(34.193936, -118.39433)",PM2.5_Concentration_2014_1400000US06037123204,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.50484128,"Census Tract 1232.05, Los Angeles County, California",123205,North Hollywood,1400000US06037123205,"(34.194979, -118.383413)",PM2.5_Concentration_2014_1400000US06037123205,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.53457574,"Census Tract 1232.06, Los Angeles County, California",123206,North Hollywood,1400000US06037123206,"(34.1941185, -118.3746795)",PM2.5_Concentration_2014_1400000US06037123206,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.40855426,"Census Tract 1233.01, Los Angeles County, California",123301,North Hollywood,1400000US06037123301,"(34.199392, -118.401141)",PM2.5_Concentration_2014_1400000US06037123301,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.40404476,"Census Tract 1233.03, Los Angeles County, California",123303,Valley Glen,1400000US06037123303,"(34.1975515, -118.411425)",PM2.5_Concentration_2014_1400000US06037123303,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.42634894,"Census Tract 1233.04, Los Angeles County, California",123304,Valley Glen,1400000US06037123304,"(34.19712, -118.4056305)",PM2.5_Concentration_2014_1400000US06037123304,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.36853005,"Census Tract 1234.10, Los Angeles County, California",123410,Valley Glen,1400000US06037123410,"(34.197565, -118.4224435)",PM2.5_Concentration_2014_1400000US06037123410,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.42277849,"Census Tract 1234.20, Los Angeles County, California",123420,Valley Glen,1400000US06037123420,"(34.1939335, -118.418128)",PM2.5_Concentration_2014_1400000US06037123420,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.37658363,"Census Tract 1235.10, Los Angeles County, California",123510,Valley Glen,1400000US06037123510,"(34.195752, -118.4268885)",PM2.5_Concentration_2014_1400000US06037123510,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.44167633,"Census Tract 1235.20, Los Angeles County, California",123520,Valley Glen,1400000US06037123520,"(34.190302, -118.4244185)",PM2.5_Concentration_2014_1400000US06037123520,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.55486326,"Census Tract 1236.01, Los Angeles County, California",123601,Valley Glen,1400000US06037123601,"(34.177484, -118.417834)",PM2.5_Concentration_2014_1400000US06037123601,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.50168621,"Census Tract 1236.02, Los Angeles County, California",123602,Valley Glen,1400000US06037123602,"(34.1794765, -118.42688)",PM2.5_Concentration_2014_1400000US06037123602,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.52026797,"Census Tract 1237, Los Angeles County, California",123700,Valley Glen,1400000US06037123700,"(34.184859, -118.409517)",PM2.5_Concentration_2014_1400000US06037123700,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.58747288,"Census Tract 1238, Los Angeles County, California",123800,Valley Glen,1400000US06037123800,"(34.181224, -118.400846)",PM2.5_Concentration_2014_1400000US06037123800,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.55893742,"Census Tract 1239.01, Los Angeles County, California",123901,North Hollywood,1400000US06037123901,"(34.1848585, -118.394806)",PM2.5_Concentration_2014_1400000US06037123901,1/1/14
Environment,Air Quality,PM2.5 Concentration,2014,11.64569445,"Census Tract 1239.02, Los Angeles County, California",123902,North Hollywood,1400000US06037123902,"(34.176766, -118.3921365)",PM2.5_Concentration_2014_1400000US06037123902,1/1/14
