Policy Area,Dataset,Variable,Year,Count,Tract,Tract Number,Neighborhood,GEOID,Location,Row ID,Date
Health,Asthma,Asthma-Related ER Visits,2017,77.14,"Census Tract 2403, Los Angeles County, California",240300,Vermont Vista,1400000US06037240300,"(33.9564355, -118.2859575)",Asthma_Related_ER_Visits_2017_1400000US06037240300,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,69.42,"Census Tract 1864.03, Los Angeles County, California",186403,Glassell Park,1400000US06037186403,"(34.111287, -118.2393275)",Asthma_Related_ER_Visits_2017_1400000US06037186403,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,26.28,"Census Tract 1899.02, Los Angeles County, California",189902,Hollywood,1400000US06037189902,"(34.0961785, -118.3490045)",Asthma_Related_ER_Visits_2017_1400000US06037189902,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,57.53,"Census Tract 1245, Los Angeles County, California",124500,Valley Glen,1400000US06037124500,"(34.1741095, -118.4246955)",Asthma_Related_ER_Visits_2017_1400000US06037124500,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,48.15,"Census Tract 5342.02, Los Angeles County, California",534202,Bell Gardens,1400000US06037534202,"(33.958316, -118.159746)",Asthma_Related_ER_Visits_2017_1400000US06037534202,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,62.27,"Census Tract 1343.02, Los Angeles County, California",134302,West Hills,1400000US06037134302,"(34.2138875, -118.6216555)",Asthma_Related_ER_Visits_2017_1400000US06037134302,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,28.26,"Census Tract 1412.02, Los Angeles County, California",141202,Sherman Oaks,1400000US06037141202,"(34.1470205, -118.4426355)",Asthma_Related_ER_Visits_2017_1400000US06037141202,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,66.51000000000001,"Census Tract 2015.04, Los Angeles County, California",201504,El Sereno,1400000US06037201504,"(34.0810995, -118.1730255)",Asthma_Related_ER_Visits_2017_1400000US06037201504,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,14.44,"Census Tract 4606, Los Angeles County, California",460600,La Canada Flintridge,1400000US06037460600,"(34.2261145, -118.2193885)",Asthma_Related_ER_Visits_2017_1400000US06037460600,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,92.40000000000001,"Census Tract 2073.02, Los Angeles County, California",207302,Downtown,1400000US06037207302,"(34.0474815, -118.2478185)",Asthma_Related_ER_Visits_2017_1400000US06037207302,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,96.20999999999999,"Census Tract 2044.20, Los Angeles County, California",204420,Boyle Heights,1400000US06037204420,"(34.0445335, -118.211622)",Asthma_Related_ER_Visits_2017_1400000US06037204420,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,36.23,"Census Tract 2717.01, Los Angeles County, California",271701,Palms,1400000US06037271701,"(34.0262225, -118.419751)",Asthma_Related_ER_Visits_2017_1400000US06037271701,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,33.6,"Census Tract 5041.02, Los Angeles County, California",504102,Norwalk,1400000US06037504102,"(33.8999125, -118.0464285)",Asthma_Related_ER_Visits_2017_1400000US06037504102,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2014,17.567447,"Census Tract 9200.11, Los Angeles County, California",920011,Castaic Canyons,1400000US06037920011,"(34.537969, -118.41508)",Asthma_Related_ER_Visits_2014_1400000US06037920011,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2017,78.36,"Census Tract 2345.02, Los Angeles County, California",234502,Hyde Park,1400000US06037234502,"(34.001849, -118.32479)",Asthma_Related_ER_Visits_2017_1400000US06037234502,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,30.74,"Census Tract 4087.22, Los Angeles County, California",408722,Rowland Heights,1400000US06037408722,"(33.9698315, -117.9034445)",Asthma_Related_ER_Visits_2017_1400000US06037408722,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,73.79000000000001,"Census Tract 1044.04, Los Angeles County, California",104404,Pacoima,1400000US06037104404,"(34.2639205, -118.4286915)",Asthma_Related_ER_Visits_2017_1400000US06037104404,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,48.15,"Census Tract 5344.04, Los Angeles County, California",534404,Cudahy,1400000US06037534404,"(33.966232, -118.190553)",Asthma_Related_ER_Visits_2017_1400000US06037534404,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,65.18000000000001,"Census Tract 2112.01, Los Angeles County, California",211201,Koreatown,1400000US06037211201,"(34.074518, -118.298475)",Asthma_Related_ER_Visits_2017_1400000US06037211201,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,44.81,"Census Tract 1834.01, Los Angeles County, California",183401,Highland Park,1400000US06037183401,"(34.121669, -118.209149)",Asthma_Related_ER_Visits_2017_1400000US06037183401,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,39.21,"Census Tract 4603.01, Los Angeles County, California",460301,Altadena,1400000US06037460301,"(34.2073225, -118.1562895)",Asthma_Related_ER_Visits_2017_1400000US06037460301,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,15.81,"Census Tract 4033.05, Los Angeles County, California",403305,Diamond Bar,1400000US06037403305,"(33.976342, -117.84839)",Asthma_Related_ER_Visits_2017_1400000US06037403305,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,19.57,"Census Tract 2676, Los Angeles County, California",267600,Sawtelle,1400000US06037267600,"(34.034536, -118.4525605)",Asthma_Related_ER_Visits_2017_1400000US06037267600,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,98.74,"Census Tract 1279.10, Los Angeles County, California",127910,Van Nuys,1400000US06037127910,"(34.197562, -118.444372)",Asthma_Related_ER_Visits_2017_1400000US06037127910,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,26.22,"Census Tract 4633, Los Angeles County, California",463300,San Pasqual,1400000US06037463300,"(34.1392215, -118.1028395)",Asthma_Related_ER_Visits_2017_1400000US06037463300,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,63.87,"Census Tract 1061.12, Los Angeles County, California",106112,Sylmar,1400000US06037106112,"(34.305005, -118.414298)",Asthma_Related_ER_Visits_2017_1400000US06037106112,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,68.45,"Census Tract 1190.01, Los Angeles County, California",119001,Arleta,1400000US06037119001,"(34.232289, -118.4180405)",Asthma_Related_ER_Visits_2017_1400000US06037119001,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,91.31999999999999,"Census Tract 2362.02, Los Angeles County, California",236202,Baldwin Hills/Crenshaw,1400000US06037236202,"(34.0167105, -118.352691)",Asthma_Related_ER_Visits_2017_1400000US06037236202,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,40.97,"Census Tract 4624, Los Angeles County, California",462400,Pasadena,1400000US06037462400,"(34.163408, -118.1263885)",Asthma_Related_ER_Visits_2017_1400000US06037462400,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,64.44,"Census Tract 1064.06, Los Angeles County, California",106406,Sylmar,1400000US06037106406,"(34.321542, -118.4587415)",Asthma_Related_ER_Visits_2017_1400000US06037106406,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,13.35,"Census Tract 4316, Los Angeles County, California",431600,Arcadia,1400000US06037431600,"(34.109675, -118.04223)",Asthma_Related_ER_Visits_2017_1400000US06037431600,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,38.01,"Census Tract 4329.01, Los Angeles County, California",432901,Rosemead,1400000US06037432901,"(34.076691, -118.071417)",Asthma_Related_ER_Visits_2017_1400000US06037432901,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,70.67,"Census Tract 5327, Los Angeles County, California",532700,Florence-Firestone,1400000US06037532700,"(33.9849455, -118.2418305)",Asthma_Related_ER_Visits_2017_1400000US06037532700,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,63.52,"Census Tract 2287.20, Los Angeles County, California",228720,Central-Alameda,1400000US06037228720,"(33.9993695, -118.2499415)",Asthma_Related_ER_Visits_2017_1400000US06037228720,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,40.63,"Census Tract 5360, Los Angeles County, California",536000,South Gate,1400000US06037536000,"(33.9555625, -118.1907775)",Asthma_Related_ER_Visits_2017_1400000US06037536000,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,12.6,"Census Tract 2626.01, Los Angeles County, California",262601,Pacific Palisades,1400000US06037262601,"(34.073806, -118.5567815)",Asthma_Related_ER_Visits_2017_1400000US06037262601,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,54.41,"Census Tract 1917.10, Los Angeles County, California",191710,Hollywood,1400000US06037191710,"(34.0871295, -118.315709)",Asthma_Related_ER_Visits_2017_1400000US06037191710,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2014,25.752237,"Census Tract 7014.02, Los Angeles County, California",701402,Santa Monica,1400000US06037701402,"(34.020408, -118.5020564)",Asthma_Related_ER_Visits_2014_1400000US06037701402,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2017,75.15000000000001,"Census Tract 4021.02, Los Angeles County, California",402102,Pomona,1400000US06037402102,"(34.0839035, -117.7448405)",Asthma_Related_ER_Visits_2017_1400000US06037402102,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2014,52.11,"Census Tract 6024.03, Los Angeles County, California",602403,Hawthorne,1400000US06037602403,"(33.9130825, -118.3481235)",Asthma_Related_ER_Visits_2014_1400000US06037602403,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,52.11,"Census Tract 6025.04, Los Angeles County, California",602504,Hawthorne,1400000US06037602504,"(33.905557, -118.3373245)",Asthma_Related_ER_Visits_2014_1400000US06037602504,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2017,24.17,"Census Tract 2712, Los Angeles County, California",271200,Sawtelle,1400000US06037271200,"(34.031579, -118.4431825)",Asthma_Related_ER_Visits_2017_1400000US06037271200,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2014,19.793853,"Census Tract 7001.02, Los Angeles County, California",700102,West Hollywood,1400000US06037700102,"(34.0889685, -118.3524115)",Asthma_Related_ER_Visits_2014_1400000US06037700102,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2017,25.98,"Census Tract 4620.01, Los Angeles County, California",462001,Pasadena,1400000US06037462001,"(34.163362, -118.143829)",Asthma_Related_ER_Visits_2017_1400000US06037462001,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2014,33.716224,"Census Tract 9103.02, Los Angeles County, California",910302,Palmdale,1400000US06037910302,"(34.620746, -118.2219715)",Asthma_Related_ER_Visits_2014_1400000US06037910302,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2017,44.23,"Census Tract 4045.01, Los Angeles County, California",404501,Azusa,1400000US06037404501,"(34.110644, -117.9225005)",Asthma_Related_ER_Visits_2017_1400000US06037404501,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,40.99,"Census Tract 5310, Los Angeles County, California",531000,East Los Angeles,1400000US06037531000,"(34.040998, -118.17345)",Asthma_Related_ER_Visits_2017_1400000US06037531000,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2014,56.941126,"Census Tract 6030.01, Los Angeles County, California",603001,Gardena,1400000US06037603001,"(33.9016845, -118.2960225)",Asthma_Related_ER_Visits_2014_1400000US06037603001,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2017,54.03,"Census Tract 1958.02, Los Angeles County, California",195802,Westlake,1400000US06037195802,"(34.0756415, -118.2780525)",Asthma_Related_ER_Visits_2017_1400000US06037195802,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2014,14.145536,"Census Tract 7011, Los Angeles County, California",701100,Veterans Administration,1400000US06037701100,"(34.057384, -118.4572585)",Asthma_Related_ER_Visits_2014_1400000US06037701100,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2017,38.49,"Census Tract 1831.04, Los Angeles County, California",183104,Highland Park,1400000US06037183104,"(34.120221, -118.172802)",Asthma_Related_ER_Visits_2017_1400000US06037183104,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2014,43.582982,"Census Tract 9107.06, Los Angeles County, California",910706,Palmdale,1400000US06037910706,"(34.550485, -118.009319)",Asthma_Related_ER_Visits_2014_1400000US06037910706,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,47.384578,"Census Tract 6040.02, Los Angeles County, California",604002,Lawndale,1400000US06037604002,"(33.8765055, -118.3568285)",Asthma_Related_ER_Visits_2014_1400000US06037604002,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2017,45.49,"Census Tract 5358.02, Los Angeles County, California",535802,South Gate,1400000US06037535802,"(33.9406675, -118.207837)",Asthma_Related_ER_Visits_2017_1400000US06037535802,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,37.72,"Census Tract 2751.02, Los Angeles County, California",275102,Del Rey,1400000US06037275102,"(33.9978895, -118.4109765)",Asthma_Related_ER_Visits_2017_1400000US06037275102,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,47.99,"Census Tract 4071.01, Los Angeles County, California",407101,La Puente,1400000US06037407101,"(34.047535, -117.972437)",Asthma_Related_ER_Visits_2017_1400000US06037407101,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,39.61,"Census Tract 1238, Los Angeles County, California",123800,Valley Glen,1400000US06037123800,"(34.181224, -118.400846)",Asthma_Related_ER_Visits_2017_1400000US06037123800,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2014,24.602203,"Census Tract 7023, Los Angeles County, California",702300,Santa Monica,1400000US06037702300,"(34.0182585, -118.4559935)",Asthma_Related_ER_Visits_2014_1400000US06037702300,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2017,40.24,"Census Tract 1371.04, Los Angeles County, California",137104,Woodland Hills,1400000US06037137104,"(34.1740855, -118.5841795)",Asthma_Related_ER_Visits_2017_1400000US06037137104,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2014,17.890142,"Census Tract 9108.13, Los Angeles County, California",910813,Agua Dulce,1400000US06037910813,"(34.5149, -118.3077005)",Asthma_Related_ER_Visits_2014_1400000US06037910813,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,44.631327,"Census Tract 6017, Los Angeles County, California",601700,Lennox,1400000US06037601700,"(33.9345775, -118.350415)",Asthma_Related_ER_Visits_2014_1400000US06037601700,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2017,59.89,"Census Tract 1070.10, Los Angeles County, California",107010,Sylmar,1400000US06037107010,"(34.302027, -118.446501)",Asthma_Related_ER_Visits_2017_1400000US06037107010,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,33.65,"Census Tract 3003.01, Los Angeles County, California",300301,Glendale,1400000US06037300301,"(34.248378, -118.2527395)",Asthma_Related_ER_Visits_2017_1400000US06037300301,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2014,19.790619,"Census Tract 7002, Los Angeles County, California",700200,West Hollywood,1400000US06037700200,"(34.0924555, -118.365232)",Asthma_Related_ER_Visits_2014_1400000US06037700200,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2017,46.47,"Census Tract 4085.01, Los Angeles County, California",408501,Hacienda Heights,1400000US06037408501,"(34.011155, -117.9683905)",Asthma_Related_ER_Visits_2017_1400000US06037408501,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2014,0,"Census Tract 9800.20, Los Angeles County, California",980020,Shadow Hills,1400000US06037980020,"(34.2242935, -118.305462)",Asthma_Related_ER_Visits_2014_1400000US06037980020,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2017,23.95,"Census Tract 1436.04, Los Angeles County, California",143604,Studio City,1400000US06037143604,"(34.1406405, -118.369959)",Asthma_Related_ER_Visits_2017_1400000US06037143604,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,60.87,"Census Tract 1271.03, Los Angeles County, California",127103,Van Nuys,1400000US06037127103,"(34.2046925, -118.42898)",Asthma_Related_ER_Visits_2017_1400000US06037127103,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,42.55,"Census Tract 1243, Los Angeles County, California",124300,North Hollywood,1400000US06037124300,"(34.175793, -118.36403)",Asthma_Related_ER_Visits_2017_1400000US06037124300,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,140.42,"Census Tract 2373, Los Angeles County, California",237300,Chesterfield Square,1400000US06037237300,"(33.978464, -118.3111655)",Asthma_Related_ER_Visits_2017_1400000US06037237300,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,66.95999999999999,"Census Tract 1914.10, Los Angeles County, California",191410,East Hollywood,1400000US06037191410,"(34.0887575, -118.288114)",Asthma_Related_ER_Visits_2017_1400000US06037191410,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,61.15,"Census Tract 1232.06, Los Angeles County, California",123206,North Hollywood,1400000US06037123206,"(34.1941185, -118.3746795)",Asthma_Related_ER_Visits_2017_1400000US06037123206,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,69.5,"Census Tract 2043, Los Angeles County, California",204300,Boyle Heights,1400000US06037204300,"(34.038738, -118.208061)",Asthma_Related_ER_Visits_2017_1400000US06037204300,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,22.1,"Census Tract 2118.02, Los Angeles County, California",211802,Koreatown,1400000US06037211802,"(34.0635375, -118.304729)",Asthma_Related_ER_Visits_2017_1400000US06037211802,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2014,25.085957,"Census Tract 7020.02, Los Angeles County, California",702002,Santa Monica,1400000US06037702002,"(34.00604515, -118.4847132)",Asthma_Related_ER_Visits_2014_1400000US06037702002,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2017,25.98,"Census Tract 4825.22, Los Angeles County, California",482522,Montebello,1400000US06037482522,"(34.0419995, -118.0936075)",Asthma_Related_ER_Visits_2017_1400000US06037482522,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,64.44,"Census Tract 1060.20, Los Angeles County, California",106020,Sylmar,1400000US06037106020,"(34.320427, -118.428524)",Asthma_Related_ER_Visits_2017_1400000US06037106020,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,28.2,"Census Tract 2140, Los Angeles County, California",214000,Fairfax,1400000US06037214000,"(34.0745805, -118.3486205)",Asthma_Related_ER_Visits_2017_1400000US06037214000,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,32.01,"Census Tract 1374.02, Los Angeles County, California",137402,Woodland Hills,1400000US06037137402,"(34.156668, -118.626367)",Asthma_Related_ER_Visits_2017_1400000US06037137402,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2014,49.075923,"Census Tract 7030.02, Los Angeles County, California",703002,Ladera Heights,1400000US06037703002,"(33.9874395, -118.373906)",Asthma_Related_ER_Visits_2014_1400000US06037703002,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2017,62.41,"Census Tract 5303.01, Los Angeles County, California",530301,East Los Angeles,1400000US06037530301,"(34.028934, -118.154748)",Asthma_Related_ER_Visits_2017_1400000US06037530301,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,68.59,"Census Tract 1041.05, Los Angeles County, California",104105,Pacoima,1400000US06037104105,"(34.276146, -118.404645)",Asthma_Related_ER_Visits_2017_1400000US06037104105,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,54.14,"Census Tract 5406, Los Angeles County, California",540600,Willowbrook,1400000US06037540600,"(33.924654, -118.23355)",Asthma_Related_ER_Visits_2017_1400000US06037540600,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,24.13,"Census Tract 1436.03, Los Angeles County, California",143603,Studio City,1400000US06037143603,"(34.1438535, -118.3703245)",Asthma_Related_ER_Visits_2017_1400000US06037143603,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,55.51,"Census Tract 5031.05, Los Angeles County, California",503105,South Whittier,1400000US06037503105,"(33.9256065, -118.033586)",Asthma_Related_ER_Visits_2017_1400000US06037503105,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2014,67.34785700000001,"Census Tract 6020.03, Los Angeles County, California",602003,Inglewood,1400000US06037602003,"(33.9343385, -118.339381)",Asthma_Related_ER_Visits_2014_1400000US06037602003,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2017,34.59,"Census Tract 4081.34, Los Angeles County, California",408134,West Covina,1400000US06037408134,"(34.0229315, -117.897437)",Asthma_Related_ER_Visits_2017_1400000US06037408134,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,38.05,"Census Tract 4803.04, Los Angeles County, California",480304,Alhambra,1400000US06037480304,"(34.0960955, -118.1307685)",Asthma_Related_ER_Visits_2017_1400000US06037480304,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,35.16,"Census Tract 3012.06, Los Angeles County, California",301206,Glendale,1400000US06037301206,"(34.1633575, -118.2727315)",Asthma_Related_ER_Visits_2017_1400000US06037301206,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2014,61.167023,"Census Tract 6029, Los Angeles County, California",602900,Gardena,1400000US06037602900,"(33.908722, -118.304711)",Asthma_Related_ER_Visits_2014_1400000US06037602900,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2017,12.38,"Census Tract 1943, Los Angeles County, California",194300,Hollywood Hills West,1400000US06037194300,"(34.102775, -118.3877725)",Asthma_Related_ER_Visits_2017_1400000US06037194300,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,70.78,"Census Tract 2323, Los Angeles County, California",232300,Vermont Square,1400000US06037232300,"(33.9975775, -118.29803)",Asthma_Related_ER_Visits_2017_1400000US06037232300,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,69.42,"Census Tract 1864.01, Los Angeles County, California",186401,Glassell Park,1400000US06037186401,"(34.118178, -118.2445025)",Asthma_Related_ER_Visits_2017_1400000US06037186401,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,62.84,"Census Tract 4081.39, Los Angeles County, California",408139,South San Jose Hills,1400000US06037408139,"(34.012163, -117.91348)",Asthma_Related_ER_Visits_2017_1400000US06037408139,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2014,67.737759,"Census Tract 9107.15, Los Angeles County, California",910715,Palmdale,1400000US06037910715,"(34.552996, -118.072164)",Asthma_Related_ER_Visits_2014_1400000US06037910715,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2017,20.91,"Census Tract 4623.01, Los Angeles County, California",462301,Pasadena,1400000US06037462301,"(34.15491, -118.126929)",Asthma_Related_ER_Visits_2017_1400000US06037462301,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,56.8,"Census Tract 4300.02, Los Angeles County, California",430002,Duarte,1400000US06037430002,"(34.13847, -117.953691)",Asthma_Related_ER_Visits_2017_1400000US06037430002,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,53.1,"Census Tract 5311.02, Los Angeles County, California",531102,East Los Angeles,1400000US06037531102,"(34.036199, -118.1810015)",Asthma_Related_ER_Visits_2017_1400000US06037531102,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,71.89,"Census Tract 5353, Los Angeles County, California",535300,Florence-Firestone,1400000US06037535300,"(33.9621925, -118.236445)",Asthma_Related_ER_Visits_2017_1400000US06037535300,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,35.16,"Census Tract 3012.05, Los Angeles County, California",301205,Glendale,1400000US06037301205,"(34.1683765, -118.2729275)",Asthma_Related_ER_Visits_2017_1400000US06037301205,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,40.64,"Census Tract 1831.01, Los Angeles County, California",183101,Highland Park,1400000US06037183101,"(34.1213355, -118.1819855)",Asthma_Related_ER_Visits_2017_1400000US06037183101,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,39.66,"Census Tract 1994, Los Angeles County, California",199400,Montecito Heights,1400000US06037199400,"(34.0875695, -118.209014)",Asthma_Related_ER_Visits_2017_1400000US06037199400,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,54.41,"Census Tract 1918.10, Los Angeles County, California",191810,Hollywood,1400000US06037191810,"(34.088927, -118.327716)",Asthma_Related_ER_Visits_2017_1400000US06037191810,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,55.11,"Census Tract 1241.02, Los Angeles County, California",124102,North Hollywood,1400000US06037124102,"(34.175783, -118.383398)",Asthma_Related_ER_Visits_2017_1400000US06037124102,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,17.01,"Census Tract 1397.02, Los Angeles County, California",139702,Encino,1400000US06037139702,"(34.1430395, -118.504833)",Asthma_Related_ER_Visits_2017_1400000US06037139702,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,70.64,"Census Tract 1241.04, Los Angeles County, California",124104,North Hollywood,1400000US06037124104,"(34.1848615, -118.383409)",Asthma_Related_ER_Visits_2017_1400000US06037124104,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2014,24.868389,"Census Tract 9108.08, Los Angeles County, California",910808,Santa Clarita,1400000US06037910808,"(34.4567225, -118.3925185)",Asthma_Related_ER_Visits_2014_1400000US06037910808,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2017,55.86,"Census Tract 4037.22, Los Angeles County, California",403722,Covina,1400000US06037403722,"(34.088417, -117.872513)",Asthma_Related_ER_Visits_2017_1400000US06037403722,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,56.69,"Census Tract 2098.10, Los Angeles County, California",209810,Pico-Union,1400000US06037209810,"(34.049228, -118.2819155)",Asthma_Related_ER_Visits_2017_1400000US06037209810,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,38.24,"Census Tract 3020.04, Los Angeles County, California",302004,Glendale,1400000US06037302004,"(34.1489615, -118.2384145)",Asthma_Related_ER_Visits_2017_1400000US06037302004,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2014,52.115689,"Census Tract 6037.04, Los Angeles County, California",603704,Hawthorne,1400000US06037603704,"(33.8982975, -118.330837)",Asthma_Related_ER_Visits_2014_1400000US06037603704,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2014,21.96335,"Census Tract 6511.01, Los Angeles County, California",651101,Torrance,1400000US06037651101,"(33.806877, -118.338471)",Asthma_Related_ER_Visits_2014_1400000US06037651101,01/01/2014
Health,Asthma,Asthma-Related ER Visits,2017,33.26,"Census Tract 4809.02, Los Angeles County, California",480902,Alhambra,1400000US06037480902,"(34.0810405, -118.140708)",Asthma_Related_ER_Visits_2017_1400000US06037480902,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,51.92,"Census Tract 4331.02, Los Angeles County, California",433102,El Monte,1400000US06037433102,"(34.0656045, -118.059547)",Asthma_Related_ER_Visits_2017_1400000US06037433102,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,59.19,"Census Tract 5331.04, Los Angeles County, California",533104,Huntington Park,1400000US06037533104,"(33.976533, -118.224446)",Asthma_Related_ER_Visits_2017_1400000US06037533104,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,22.35,"Census Tract 4033.24, Los Angeles County, California",403324,Diamond Bar,1400000US06037403324,"(33.98046, -117.8144505)",Asthma_Related_ER_Visits_2017_1400000US06037403324,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2017,81.44,"Census Tract 2322, Los Angeles County, California",232200,Vermont Square,1400000US06037232200,"(34.0016535, -118.2980375)",Asthma_Related_ER_Visits_2017_1400000US06037232200,01/01/2017
Health,Asthma,Asthma-Related ER Visits,2014,48.237309,"Census Tract 9107.09, Los Angeles County, California",910709,Southeast Antelope Valley,1400000US06037910709,"(34.524328, -118.044247)",Asthma_Related_ER_Visits_2014_1400000US06037910709,01/01/2014
